2023-08-21 14:51:20,902 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 16:32:01,181 INFO Horse: Создание Horse, имя [Asd], скорость [0.0]
2023-08-21 16:32:01,181 INFO Horse: Создание Horse, имя [Asd], скорость [1.0]
2023-08-21 16:32:01,181 INFO Horse: Создание Horse, имя [Asd], скорость [2.0]
2023-08-21 16:32:01,181 INFO Horse: Создание Horse, имя [Asd], скорость [3.0]
2023-08-21 16:32:01,182 INFO Horse: Создание Horse, имя [Asd], скорость [4.0]
2023-08-21 16:32:01,182 INFO Horse: Создание Horse, имя [Asd], скорость [5.0]
2023-08-21 16:32:01,182 INFO Horse: Создание Horse, имя [Asd], скорость [6.0]
2023-08-21 16:32:01,182 INFO Horse: Создание Horse, имя [Asd], скорость [7.0]
2023-08-21 16:32:01,182 INFO Horse: Создание Horse, имя [Asd], скорость [8.0]
2023-08-21 16:32:01,182 INFO Horse: Создание Horse, имя [Asd], скорость [9.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [10.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [11.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [12.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [13.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [14.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [15.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [16.0]
2023-08-21 16:32:01,183 INFO Horse: Создание Horse, имя [Asd], скорость [17.0]
2023-08-21 16:32:01,184 INFO Horse: Создание Horse, имя [Asd], скорость [18.0]
2023-08-21 16:32:01,184 INFO Horse: Создание Horse, имя [Asd], скорость [19.0]
2023-08-21 16:32:01,184 INFO Horse: Создание Horse, имя [Asd], скорость [20.0]
2023-08-21 16:32:01,184 INFO Horse: Создание Horse, имя [Asd], скорость [21.0]
2023-08-21 16:32:01,184 INFO Horse: Создание Horse, имя [Asd], скорость [22.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [23.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [24.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [25.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [26.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [27.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [28.0]
2023-08-21 16:32:01,185 INFO Horse: Создание Horse, имя [Asd], скорость [29.0]
2023-08-21 16:32:01,193ERROR Hippodrome: Horses list is empty
2023-08-21 16:34:19,739ERROR Hippodrome: Horses list is null
2023-08-21 16:34:20,809 INFO Horse: Создание Horse, имя [Asd], скорость [0.0]
2023-08-21 16:34:20,810 INFO Horse: Создание Horse, имя [Asd], скорость [1.0]
2023-08-21 16:34:20,810 INFO Horse: Создание Horse, имя [Asd], скорость [2.0]
2023-08-21 16:34:20,810 INFO Horse: Создание Horse, имя [Asd], скорость [3.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [4.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [5.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [6.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [7.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [8.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [9.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [10.0]
2023-08-21 16:34:20,811 INFO Horse: Создание Horse, имя [Asd], скорость [11.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [12.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [13.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [14.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [15.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [16.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [17.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [18.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [19.0]
2023-08-21 16:34:20,812 INFO Horse: Создание Horse, имя [Asd], скорость [20.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [21.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [22.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [23.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [24.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [25.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [26.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [27.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [28.0]
2023-08-21 16:34:20,813 INFO Horse: Создание Horse, имя [Asd], скорость [29.0]
2023-08-21 16:34:20,818 INFO Horse: Создание Horse, имя [Asd], скорость [0.0]
2023-08-21 16:34:20,818 INFO Horse: Создание Horse, имя [Asd], скорость [1.0]
2023-08-21 16:34:20,819 INFO Horse: Создание Horse, имя [Asd], скорость [2.0]
2023-08-21 16:34:20,819 INFO Horse: Создание Horse, имя [Asd], скорость [3.0]
2023-08-21 16:34:20,819 INFO Horse: Создание Horse, имя [Asd], скорость [4.0]
2023-08-21 16:34:20,819 INFO Horse: Создание Horse, имя [Asd], скорость [5.0]
2023-08-21 16:34:20,819 INFO Horse: Создание Horse, имя [Asd], скорость [6.0]
2023-08-21 16:34:20,819 INFO Horse: Создание Horse, имя [Asd], скорость [7.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [8.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [9.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [10.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [11.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [12.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [13.0]
2023-08-21 16:34:20,820 INFO Horse: Создание Horse, имя [Asd], скорость [14.0]
2023-08-21 16:34:20,821 INFO Horse: Создание Horse, имя [Asd], скорость [15.0]
2023-08-21 16:34:20,821 INFO Horse: Создание Horse, имя [Asd], скорость [16.0]
2023-08-21 16:34:20,821 INFO Horse: Создание Horse, имя [Asd], скорость [17.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [18.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [19.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [20.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [21.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [22.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [23.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [24.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [25.0]
2023-08-21 16:34:20,822 INFO Horse: Создание Horse, имя [Asd], скорость [26.0]
2023-08-21 16:34:20,823 INFO Horse: Создание Horse, имя [Asd], скорость [27.0]
2023-08-21 16:34:20,823 INFO Horse: Создание Horse, имя [Asd], скорость [28.0]
2023-08-21 16:34:20,823 INFO Horse: Создание Horse, имя [Asd], скорость [29.0]
2023-08-21 16:34:20,831ERROR Hippodrome: Horses list is empty
2023-08-21 16:38:00,306 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 16:38:00,320 INFO Horse: Создание Horse, имя [Ace of Spades], скорость [2.5]
2023-08-21 16:38:00,321 INFO Horse: Создание Horse, имя [Zephyr], скорость [2.6]
2023-08-21 16:38:00,321 INFO Horse: Создание Horse, имя [Blaze], скорость [2.7]
2023-08-21 16:38:00,321 INFO Horse: Создание Horse, имя [Lobster], скорость [2.8]
2023-08-21 16:38:00,321 INFO Horse: Создание Horse, имя [Pegasus], скорость [2.9]
2023-08-21 16:38:00,322 INFO Horse: Создание Horse, имя [Cherry], скорость [3.0]
2023-08-21 16:38:00,324 INFO Main: Начало скачек. Количество участников: 7
2023-08-21 16:38:20,713 INFO Main: Окончание скачек. Победитель: Cherry
2023-08-21 16:40:27,310 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 16:40:27,313 INFO Horse: Создание Horse, имя [Ace of Spades], скорость [2.5]
2023-08-21 16:40:27,313 INFO Horse: Создание Horse, имя [Zephyr], скорость [2.6]
2023-08-21 16:40:27,313 INFO Horse: Создание Horse, имя [Blaze], скорость [2.7]
2023-08-21 16:40:27,313 INFO Horse: Создание Horse, имя [Lobster], скорость [2.8]
2023-08-21 16:40:27,314 INFO Horse: Создание Horse, имя [Pegasus], скорость [2.9]
2023-08-21 16:40:27,314 INFO Horse: Создание Horse, имя [Cherry], скорость [3.0]
2023-08-21 16:40:27,316 INFO Main: Начало скачек. Количество участников: 7
2023-08-21 16:40:48,460 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 16:40:48,464 INFO Horse: Создание Horse, имя [Ace of Spades], скорость [2.5]
2023-08-21 16:40:48,464 INFO Horse: Создание Horse, имя [Zephyr], скорость [2.6]
2023-08-21 16:40:48,464 INFO Horse: Создание Horse, имя [Blaze], скорость [2.7]
2023-08-21 16:40:48,464 INFO Horse: Создание Horse, имя [Lobster], скорость [2.8]
2023-08-21 16:40:48,465 INFO Horse: Создание Horse, имя [Pegasus], скорость [2.9]
2023-08-21 16:40:48,465 INFO Horse: Создание Horse, имя [Cherry], скорость [3.0]
2023-08-21 16:40:48,466 INFO Main: Начало скачек. Количество участников: 7
2023-08-21 16:41:18,365 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 16:41:18,368 INFO Horse: Создание Horse, имя [Ace of Spades], скорость [2.5]
2023-08-21 16:41:18,369 INFO Horse: Создание Horse, имя [Zephyr], скорость [2.6]
2023-08-21 16:41:18,369 INFO Horse: Создание Horse, имя [Blaze], скорость [2.7]
2023-08-21 16:41:18,369 INFO Horse: Создание Horse, имя [Lobster], скорость [2.8]
2023-08-21 16:41:18,369 INFO Horse: Создание Horse, имя [Pegasus], скорость [2.9]
2023-08-21 16:41:18,369 INFO Horse: Создание Horse, имя [Cherry], скорость [3.0]
2023-08-21 16:41:18,370 INFO Main: Начало скачек. Количество участников: 7
2023-08-21 16:41:20,566 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 16:41:20,570 INFO Horse: Создание Horse, имя [Ace of Spades], скорость [2.5]
2023-08-21 16:41:20,570 INFO Horse: Создание Horse, имя [Zephyr], скорость [2.6]
2023-08-21 16:41:20,570 INFO Horse: Создание Horse, имя [Blaze], скорость [2.7]
2023-08-21 16:41:20,571 INFO Horse: Создание Horse, имя [Lobster], скорость [2.8]
2023-08-21 16:41:20,571 INFO Horse: Создание Horse, имя [Pegasus], скорость [2.9]
2023-08-21 16:41:20,571 INFO Horse: Создание Horse, имя [Cherry], скорость [3.0]
2023-08-21 16:41:20,572 INFO Main: Начало скачек. Количество участников: 7
2023-08-21 17:19:37,735ERROR Horse: Name is blank
2023-08-21 17:19:37,757ERROR Horse: Name is blank
2023-08-21 17:19:37,761ERROR Horse: Name is blank
2023-08-21 17:19:37,766ERROR Horse: Name is blank
2023-08-21 17:19:37,770ERROR Horse: Name is blank
2023-08-21 17:19:37,781 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:37,781 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:37,784ERROR Horse: Name is null
2023-08-21 17:19:37,787ERROR Horse: Distance is negative
2023-08-21 17:19:37,790 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,773 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,816ERROR Horse: Speed is negative
2023-08-21 17:19:38,820 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,841 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,860 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,876 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,889 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:19:38,897 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:36,215ERROR Horse: Name is blank
2023-08-21 17:20:36,233ERROR Horse: Name is blank
2023-08-21 17:20:36,237ERROR Horse: Name is blank
2023-08-21 17:20:36,242ERROR Horse: Name is blank
2023-08-21 17:20:36,245ERROR Horse: Name is blank
2023-08-21 17:20:36,253 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:36,253 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:36,257ERROR Horse: Name is null
2023-08-21 17:20:36,259ERROR Horse: Distance is negative
2023-08-21 17:20:36,261 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,192 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,235ERROR Horse: Speed is negative
2023-08-21 17:20:37,239 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,257 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,270 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,284 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,300 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:20:37,312 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:15,702ERROR Horse: Name is blank
2023-08-21 17:21:15,719ERROR Horse: Name is blank
2023-08-21 17:21:15,724ERROR Horse: Name is blank
2023-08-21 17:21:15,728ERROR Horse: Name is blank
2023-08-21 17:21:15,732ERROR Horse: Name is blank
2023-08-21 17:21:15,740 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:15,741 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:15,743ERROR Horse: Name is null
2023-08-21 17:21:15,747ERROR Horse: Distance is negative
2023-08-21 17:21:15,751 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,589 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,636ERROR Horse: Speed is negative
2023-08-21 17:21:16,640 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,667 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,675 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,682 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,691 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:21:16,700 INFO Horse: Создание Horse, имя [Asd], скорость [2.2]
2023-08-21 17:43:29,888 INFO Horse: Создание Horse, имя [Bucephalus], скорость [2.4]
2023-08-21 17:43:29,890 INFO Horse: Создание Horse, имя [Ace of Spades], скорость [2.5]
2023-08-21 17:43:29,890 INFO Horse: Создание Horse, имя [Zephyr], скорость [2.6]
2023-08-21 17:43:29,891 INFO Horse: Создание Horse, имя [Blaze], скорость [2.7]
2023-08-21 17:43:29,891 INFO Horse: Создание Horse, имя [Lobster], скорость [2.8]
2023-08-21 17:43:29,891 INFO Horse: Создание Horse, имя [Pegasus], скорость [2.9]
2023-08-21 17:43:29,891 INFO Horse: Создание Horse, имя [Cherry], скорость [3.0]
2023-08-21 17:43:29,892 INFO Main: Начало скачек. Количество участников: 7
2023-08-21 17:43:50,294 INFO Main: Окончание скачек. Победитель: Pegasus
